Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
425-85-2085,Cairo,Mandalay,Member,Male,Health and beauty,54.86,5,13.72,288.02,3/29/2019,4:48 PM,Ewallet,274.30,4.76,13.72,9.80
521-18-7827,Giza,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.85,206.80,1/22/2019,8:46 PM,Credit card,196.95,4.76,9.85,8.70
220-28-1851,Alex,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.47,72.93,3/1/2019,6:14 PM,Ewallet,69.46,4.76,3.47,9.70
600-38-9738,Giza,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,1/17/2019,3:05 PM,Credit card,359.60,4.76,17.98,4.30
734-91-1155,Cairo,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.86,143.99,3/26/2019,10:34 AM,Credit card,137.13,4.76,6.86,7.70
451-28-5717,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.95,523.97,3/20/2019,11:23 AM,Cash,499.02,4.76,24.95,7.30
609-81-8548,Alex,Yangon,Member,Female,Home and lifestyle,37.44,6,11.23,235.87,2/6/2019,1:55 PM,Credit card,224.64,4.76,11.23,5.90
133-14-7229,Giza,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.29,132.03,1/1/2019,11:43 AM,Cash,125.74,4.76,6.29,5.00
534-01-4457,Alex,Yangon,Normal,Male,Food and beverages,81.71,6,24.51,514.77,1/27/2019,2:36 PM,Credit card,490.26,4.76,24.51,8.00
719-89-8991,Alex,Yangon,Member,Female,Sports and travel,91.41,5,22.85,479.90,2/25/2019,4:03 PM,Ewallet,457.05,4.76,22.85,7.10
286-62-6248,Cairo,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.84,164.68,1/16/2019,8:03 PM,Credit card,156.84,4.76,7.84,9.00
339-38-9982,Cairo,Mandalay,Member,Male,Fashion accessories,59.86,2,5.99,125.71,1/13/2019,2:55 PM,Ewallet,119.72,4.76,5.99,6.70
827-44-5872,Cairo,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2/7/2019,11:28 AM,Credit card,543.60,4.76,27.18,6.10
827-77-7633,Alex,Yangon,Normal,Male,Sports and travel,98.09,9,44.14,926.95,2/17/2019,7:41 PM,Cash,882.81,4.76,44.14,9.30
287-83-1405,Alex,Yangon,Normal,Male,Health and beauty,25.43,6,7.63,160.21,2/12/2019,7:01 PM,Ewallet,152.58,4.76,7.63,7.00
435-13-4908,Alex,Yangon,Member,Male,Fashion accessories,86.68,8,34.67,728.11,1/24/2019,6:04 PM,Credit card,693.44,4.76,34.67,7.20
857-67-9057,Cairo,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.48,240.98,2/6/2019,7:20 PM,Ewallet,229.50,4.76,11.48,8.20
236-27-1144,Giza,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.34,154.13,3/26/2019,10:31 AM,Ewallet,146.79,4.76,7.34,8.40
892-05-6689,Alex,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,3/11/2019,1:28 PM,Ewallet,141.60,4.76,7.08,6.20
583-41-4548,Giza,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.83,122.52,2/7/2019,11:36 AM,Ewallet,116.69,4.76,5.83,7.40
339-12-4827,Cairo,Mandalay,Member,Female,Fashion accessories,73.96,1,3.70,77.66,1/5/2019,11:32 AM,Credit card,73.96,4.76,3.70,5.00
643-38-7867,Alex,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.90,102.84,3/7/2019,11:44 AM,Ewallet,97.94,4.76,4.90,6.90
308-81-0538,Alex,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,5:16 PM,Credit card,292.20,4.76,14.61,4.90
358-88-9262,Giza,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.24,551.12,2/1/2019,6:43 PM,Ewallet,524.88,4.76,26.24,5.10
460-35-4390,Alex,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.60,96.64,1/22/2019,11:00 AM,Ewallet,92.04,4.76,4.60,9.10
343-87-0864,Giza,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.79,79.67,1/3/2019,10:30 AM,Credit card,75.88,4.76,3.79,7.10
173-50-1108,Cairo,Mandalay,Member,Female,Sports and travel,20.18,4,4.04,84.76,2/13/2019,12:14 PM,Credit card,80.72,4.76,4.04,5.00
243-47-2663,Giza,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.63,118.25,1/28/2019,4:43 PM,Credit card,112.62,4.76,5.63,5.50
841-18-8232,Cairo,Mandalay,Normal,Female,Food and beverages,71.20,1,3.56,74.76,1/5/2019,8:40 PM,Credit card,71.20,4.76,3.56,9.20
701-23-5550,Cairo,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.76,163.00,3/19/2019,1:40 PM,Ewallet,155.24,4.76,7.76,4.90
647-50-1224,Alex,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,1/12/2019,4:23 PM,Ewallet,294.20,4.76,14.71,8.90
541-48-8554,Alex,Yangon,Normal,Male,Sports and travel,60.95,9,27.43,575.98,1/7/2019,12:08 PM,Credit card,548.55,4.76,27.43,6.00
539-21-7227,Cairo,Mandalay,Normal,Female,Sports and travel,51.54,5,12.89,270.59,1/26/2019,5:45 PM,Cash,257.70,4.76,12.89,4.20
213-32-1216,Alex,Yangon,Normal,Female,Electronic accessories,66.06,6,19.82,416.18,1/23/2019,10:28 AM,Cash,396.36,4.76,19.82,7.30
747-58-7183,Cairo,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.59,180.40,2/9/2019,8:31 PM,Ewallet,171.81,4.76,8.59,6.50
582-52-8065,Cairo,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.44,513.23,2/22/2019,10:49 AM,Cash,488.79,4.76,24.44,8.90
210-57-1719,Cairo,Mandalay,Normal,Female,Health and beauty,58.24,9,26.21,550.37,2/5/2019,12:34 PM,Cash,524.16,4.76,26.21,9.70
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.66,139.92,3/7/2019,10:23 AM,Credit card,133.26,4.76,6.66,8.60
134-75-2619,Alex,Yangon,Member,Male,Electronic accessories,19.32,7,6.76,142.00,3/25/2019,6:51 PM,Cash,135.24,4.76,6.76,6.90
356-44-8813,Cairo,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.62,118.06,1/20/2019,1:45 PM,Credit card,112.44,4.76,5.62,7.70
198-66-9832,Cairo,Mandalay,Member,Female,Fashion accessories,72.04,2,7.20,151.28,2/4/2019,7:38 PM,Cash,144.08,4.76,7.20,9.50
283-26-5248,Giza,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,8:23 PM,Ewallet,985.20,4.76,49.26,4.50
712-39-0363,Alex,Yangon,Member,Male,Food and beverages,41.66,6,12.50,262.46,1/2/2019,3:24 PM,Ewallet,249.96,4.76,12.50,5.60
218-59-9410,Alex,Yangon,Member,Female,Home and lifestyle,72.42,3,10.86,228.12,3/29/2019,4:54 PM,Ewallet,217.26,4.76,10.86,8.20
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.71,203.93,3/14/2019,12:32 PM,Cash,194.22,4.76,9.71,7.30
866-99-7614,Giza,Naypyitaw,Normal,Male,Food and beverages,89.20,10,44.60,936.60,2/11/2019,3:42 PM,Credit card,892.00,4.76,44.60,4.40
134-54-4720,Cairo,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.97,356.33,1/30/2019,1:58 PM,Ewallet,339.36,4.76,16.97,5.70
760-90-2357,Alex,Yangon,Member,Male,Electronic accessories,74.51,6,22.35,469.41,3/20/2019,3:08 PM,Ewallet,447.06,4.76,22.35,5.00
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.93,208.43,3/20/2019,1:02 PM,Cash,198.50,4.76,9.93,9.00
698-98-5964,Alex,Yangon,Normal,Female,Food and beverages,81.21,10,40.61,852.71,1/17/2019,1:01 PM,Credit card,812.10,4.76,40.61,6.30
718-57-9773,Giza,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.67,517.97,2/3/2019,4:40 PM,Credit card,493.30,4.76,24.67,9.40
651-88-7328,Alex,Yangon,Normal,Female,Fashion accessories,65.74,9,29.58,621.24,1/1/2019,1:55 PM,Cash,591.66,4.76,29.58,7.70
241-11-2261,Cairo,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.95,586.97,1/10/2019,10:33 AM,Credit card,559.02,4.76,27.95,5.50
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.89,543.75,3/2/2019,4:42 PM,Ewallet,517.86,4.76,25.89,4.10
834-83-1826,Cairo,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2/25/2019,5:16 PM,Credit card,410.20,4.76,20.51,7.60
343-61-3544,Cairo,Mandalay,Member,Male,Sports and travel,26.67,10,13.34,280.04,1/29/2019,11:48 AM,Cash,266.70,4.76,13.34,8.60
239-48-4278,Alex,Yangon,Member,Male,Food and beverages,10.13,7,3.55,74.46,3/10/2019,7:35 PM,Ewallet,70.91,4.76,3.55,8.30
355-34-6244,Cairo,Mandalay,Normal,Male,Food and beverages,72.39,2,7.24,152.02,1/13/2019,7:55 PM,Credit card,144.78,4.76,7.24,8.10
550-84-8664,Alex,Yangon,Normal,Male,Sports and travel,85.91,5,21.48,451.03,3/22/2019,2:33 PM,Credit card,429.55,4.76,21.48,8.60
339-96-8318,Cairo,Mandalay,Member,Male,Fashion accessories,81.31,7,28.46,597.63,3/1/2019,7:49 PM,Ewallet,569.17,4.76,28.46,6.30
458-61-0011,Cairo,Mandalay,Normal,Male,Food and beverages,60.30,4,12.06,253.26,2/20/2019,6:43 PM,Cash,241.20,4.76,12.06,5.80
592-34-6155,Giza,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.35,133.43,1/14/2019,2:43 PM,Ewallet,127.08,4.76,6.35,6.20
797-88-0493,Alex,Yangon,Normal,Female,Health and beauty,64.27,4,12.85,269.93,3/26/2019,1:54 PM,Cash,257.08,4.76,12.85,7.70
207-73-1363,Cairo,Mandalay,Normal,Male,Health and beauty,69.51,2,6.95,145.97,3/1/2019,12:15 PM,Ewallet,139.02,4.76,6.95,8.10
390-31-6381,Giza,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.08,85.74,1/7/2019,12:37 PM,Cash,81.66,4.76,4.08,7.30
443-82-0585,Alex,Yangon,Member,Female,Health and beauty,77.68,4,15.54,326.26,2/1/2019,7:54 PM,Cash,310.72,4.76,15.54,8.40
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.30,195.26,2/13/2019,3:06 PM,Credit card,185.96,4.76,9.30,8.00
359-90-3665,Cairo,Mandalay,Member,Female,Fashion accessories,18.08,4,3.62,75.94,1/14/2019,6:03 PM,Credit card,72.32,4.76,3.62,9.50
375-72-3056,Cairo,Mandalay,Normal,Male,Sports and travel,63.06,3,9.46,198.64,1/19/2019,3:58 PM,Ewallet,189.18,4.76,9.46,7.00
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,51.71,4,10.34,217.18,3/9/2019,1:53 PM,Credit card,206.84,4.76,10.34,9.80
278-86-2735,Alex,Yangon,Normal,Female,Food and beverages,52.34,3,7.85,164.87,3/27/2019,2:03 PM,Cash,157.02,4.76,7.85,9.20
695-28-6250,Alex,Yangon,Normal,Female,Sports and travel,43.06,5,10.77,226.07,2/4/2019,4:38 PM,Ewallet,215.30,4.76,10.77,7.70
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.81,625.91,3/14/2019,11:07 AM,Cash,596.10,4.76,29.81,5.30
227-50-3718,Alex,Yangon,Normal,Male,Health and beauty,14.62,5,3.66,76.76,3/4/2019,12:23 PM,Cash,73.10,4.76,3.66,4.40
302-15-2162,Giza,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.96,293.14,3/3/2019,10:54 AM,Credit card,279.18,4.76,13.96,4.30
788-07-8452,Giza,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.48,178.16,1/27/2019,5:38 PM,Ewallet,169.68,4.76,8.48,9.40
560-49-6611,Alex,Yangon,Member,Female,Sports and travel,45.58,1,2.28,47.86,2/7/2019,2:13 PM,Cash,45.58,4.76,2.28,9.80
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,75.20,3,11.28,236.88,2/5/2019,11:51 AM,Ewallet,225.60,4.76,11.28,4.80
585-11-6748,Cairo,Mandalay,Member,Male,Sports and travel,96.80,3,14.52,304.92,3/15/2019,1:05 PM,Cash,290.40,4.76,14.52,5.30
470-31-3286,Cairo,Mandalay,Normal,Male,Health and beauty,14.82,3,2.22,46.68,3/1/2019,11:30 AM,Credit card,44.46,4.76,2.22,8.70
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,52.20,3,7.83,164.43,2/15/2019,1:30 PM,Credit card,156.60,4.76,7.83,9.50
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports and travel,46.66,9,21.00,440.94,2/17/2019,7:11 PM,Ewallet,419.94,4.76,21.00,5.30
258-69-7810,Giza,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.21,193.46,1/26/2019,6:53 PM,Cash,184.25,4.76,9.21,9.20
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,70.32,2,7.03,147.67,3/24/2019,2:22 PM,Ewallet,140.64,4.76,7.03,9.60
219-61-4139,Giza,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.15,87.23,1/23/2019,5:16 PM,Ewallet,83.08,4.76,4.15,6.40
881-41-7302,Giza,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.25,68.24,1/26/2019,10:06 AM,Credit card,64.99,4.76,3.25,4.50
373-09-4567,Giza,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,3/14/2019,8:35 PM,Ewallet,775.60,4.76,38.78,6.90
642-30-6693,Cairo,Mandalay,Normal,Female,Sports and travel,54.51,6,16.35,343.41,3/17/2019,1:54 PM,Ewallet,327.06,4.76,16.35,7.80
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.16,381.39,1/8/2019,8:08 PM,Cash,363.23,4.76,18.16,4.50
830-58-2383,Cairo,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2/8/2019,3:26 PM,Cash,127.00,4.76,6.35,8.60
559-98-9873,Alex,Yangon,Member,Female,Fashion accessories,53.65,7,18.78,394.33,2/10/2019,12:56 PM,Ewallet,375.55,4.76,18.78,5.20
544-32-5024,Giza,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.96,209.12,3/28/2019,7:16 PM,Credit card,199.16,4.76,9.96,6.40
318-12-0304,Alex,Yangon,Normal,Male,Fashion accessories,30.61,1,1.53,32.14,1/23/2019,12:20 PM,Ewallet,30.61,4.76,1.53,5.20
349-97-8902,Cairo,Mandalay,Member,Male,Food and beverages,57.89,2,5.79,121.57,1/17/2019,10:37 AM,Ewallet,115.78,4.76,5.79,8.90
421-95-9805,Alex,Yangon,Normal,Female,Electronic accessories,28.96,1,1.45,30.41,2/7/2019,10:18 AM,Credit card,28.96,4.76,1.45,6.20
277-35-5865,Giza,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.54,935.27,3/9/2019,11:23 AM,Cash,890.73,4.76,44.54,6.70
789-23-8625,Cairo,Mandalay,Member,Male,Fashion accessories,93.22,3,13.98,293.64,1/24/2019,11:45 AM,Cash,279.66,4.76,13.98,7.20
284-54-4231,Giza,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.05,84.98,1/19/2019,4:08 PM,Credit card,80.93,4.76,4.05,9.00
443-59-0061,Alex,Yangon,Member,Male,Food and beverages,67.45,10,33.73,708.23,2/3/2019,11:25 AM,Ewallet,674.50,4.76,33.73,4.20
509-29-3912,Alex,Yangon,Member,Female,Sports and travel,38.72,9,17.42,365.90,3/20/2019,12:24 PM,Ewallet,348.48,4.76,17.42,4.20
327-40-9673,Cairo,Mandalay,Member,Male,Sports and travel,72.60,6,21.78,457.38,1/13/2019,7:51 PM,Cash,435.60,4.76,21.78,6.90
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.98,461.53,3/14/2019,6:10 PM,Ewallet,439.55,4.76,21.98,4.40
828-46-6863,Alex,Yangon,Member,Male,Food and beverages,98.53,6,29.56,620.74,1/23/2019,11:22 AM,Credit card,591.18,4.76,29.56,4.00
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.04,273.80,2/7/2019,5:55 PM,Ewallet,260.76,4.76,13.04,8.50
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,71.68,3,10.75,225.79,3/28/2019,3:30 PM,Credit card,215.04,4.76,10.75,9.20
436-54-4512,Alex,Yangon,Member,Female,Food and beverages,91.61,1,4.58,96.19,3/20/2019,7:44 PM,Cash,91.61,4.76,4.58,9.80
670-79-6321,Cairo,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.11,695.24,1/17/2019,3:27 PM,Credit card,662.13,4.76,33.11,4.90
852-62-7105,Cairo,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.63,874.13,1/12/2019,11:25 AM,Credit card,832.50,4.76,41.63,4.40
598-06-7312,Cairo,Mandalay,Member,Male,Fashion accessories,91.35,1,4.57,95.92,2/16/2019,3:42 PM,Cash,91.35,4.76,4.57,6.80
135-13-8269,Cairo,Mandalay,Member,Female,Food and beverages,78.88,2,7.89,165.65,1/26/2019,4:04 PM,Cash,157.76,4.76,7.89,9.10
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,60.87,2,6.09,127.83,3/9/2019,12:37 PM,Ewallet,121.74,4.76,6.09,8.70
628-90-8624,Cairo,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2019,2:41 PM,Cash,825.80,4.76,41.29,5.00
856-66-2701,Alex,Yangon,Member,Male,Home and lifestyle,53.30,3,8.00,167.90,1/25/2019,2:19 PM,Ewallet,159.90,4.76,8.00,7.50
308-39-1707,Alex,Yangon,Normal,Female,Fashion accessories,12.09,1,0.60,12.69,1/26/2019,6:19 PM,Credit card,12.09,4.76,0.60,8.20
149-61-1929,Alex,Yangon,Normal,Male,Sports and travel,64.19,10,32.10,674.00,1/19/2019,2:08 PM,Credit card,641.90,4.76,32.10,6.70
655-07-2265,Alex,Yangon,Normal,Male,Electronic accessories,78.31,3,11.75,246.68,3/5/2019,4:38 PM,Ewallet,234.93,4.76,11.75,5.40
589-02-8023,Alex,Yangon,Member,Male,Food and beverages,83.77,2,8.38,175.92,1/15/2019,10:54 AM,Credit card,167.54,4.76,8.38,7.00
420-04-7590,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.70,3,14.96,314.06,3/18/2019,11:29 AM,Ewallet,299.10,4.76,14.96,4.70
182-88-2763,Cairo,Mandalay,Member,Male,Food and beverages,79.91,3,11.99,251.72,3/20/2019,7:28 PM,Credit card,239.73,4.76,11.99,5.00
188-55-0967,Cairo,Mandalay,Member,Male,Health and beauty,66.47,10,33.24,697.94,1/15/2019,3:01 PM,Credit card,664.70,4.76,33.24,5.00
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,28.95,7,10.13,212.78,3/3/2019,8:31 PM,Credit card,202.65,4.76,10.13,6.00
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic accessories,46.20,1,2.31,48.51,3/19/2019,12:16 PM,Cash,46.20,4.76,2.31,6.30
364-33-8584,Cairo,Mandalay,Member,Female,Food and beverages,17.63,5,4.41,92.56,3/8/2019,3:27 PM,Cash,88.15,4.76,4.41,8.50
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.86,165.12,2/27/2019,5:36 PM,Ewallet,157.26,4.76,7.86,7.50
695-09-5146,Cairo,Mandalay,Member,Female,Food and beverages,98.79,3,14.82,311.19,2/23/2019,8:00 PM,Ewallet,296.37,4.76,14.82,6.40
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,3:29 PM,Ewallet,708.40,4.76,35.42,4.70
794-32-2436,Cairo,Mandalay,Member,Male,Electronic accessories,55.67,2,5.57,116.91,3/27/2019,3:08 PM,Ewallet,111.34,4.76,5.57,6.00
131-15-8856,Giza,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.01,609.17,3/30/2019,7:26 PM,Credit card,580.16,4.76,29.01,4.00
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.01,63.26,2/16/2019,3:53 PM,Ewallet,60.25,4.76,3.01,5.50
706-36-6154,Alex,Yangon,Member,Male,Home and lifestyle,19.36,9,8.71,182.95,1/18/2019,6:43 PM,Ewallet,174.24,4.76,8.71,8.70
778-89-7974,Giza,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.06,442.32,3/30/2019,2:58 PM,Cash,421.26,4.76,21.06,7.40
574-31-8277,Cairo,Mandalay,Member,Male,Fashion accessories,33.63,1,1.68,35.31,3/20/2019,7:55 PM,Cash,33.63,4.76,1.68,5.60
859-71-0933,Giza,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.55,32.53,1/16/2019,3:10 PM,Cash,30.98,4.76,1.55,6.30
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,4:44 PM,Cash,247.40,4.76,12.37,7.10
369-82-2676,Cairo,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.92,397.22,1/15/2019,6:22 PM,Ewallet,378.30,4.76,18.92,7.80
563-47-4072,Cairo,Mandalay,Normal,Female,Health and beauty,55.81,6,16.74,351.60,1/22/2019,11:52 AM,Cash,334.86,4.76,16.74,9.90
742-04-5161,Alex,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2/3/2019,5:24 PM,Cash,727.80,4.76,36.39,7.30
149-15-7606,Cairo,Mandalay,Member,Male,Sports and travel,37.32,9,16.79,352.67,3/6/2019,3:31 PM,Ewallet,335.88,4.76,16.79,5.10
133-77-3154,Cairo,Mandalay,Member,Male,Fashion accessories,60.18,4,12.04,252.76,2/16/2019,6:04 PM,Credit card,240.72,4.76,12.04,9.40
169-52-4504,Alex,Yangon,Normal,Female,Electronic accessories,15.69,3,2.35,49.42,3/14/2019,2:13 PM,Credit card,47.07,4.76,2.35,5.80
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.98,104.67,2/27/2019,10:23 AM,Credit card,99.69,4.76,4.98,8.00
562-12-5430,Alex,Yangon,Member,Female,Fashion accessories,88.15,3,13.22,277.67,1/18/2019,10:11 AM,Ewallet,264.45,4.76,13.22,7.90
816-72-8853,Alex,Yangon,Member,Female,Sports and travel,27.93,5,6.98,146.63,1/29/2019,3:48 PM,Cash,139.65,4.76,6.98,5.90
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,55.45,1,2.77,58.22,2/26/2019,5:46 PM,Credit card,55.45,4.76,2.77,4.90
322-02-2271,Cairo,Mandalay,Normal,Female,Sports and travel,42.97,3,6.45,135.36,2/3/2019,11:46 AM,Cash,128.91,4.76,6.45,9.30
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,17.14,7,6.00,125.98,1/16/2019,12:07 PM,Credit card,119.98,4.76,6.00,7.90
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,58.75,6,17.63,370.13,3/24/2019,6:14 PM,Credit card,352.50,4.76,17.63,5.90
641-51-2661,Giza,Naypyitaw,Member,Female,Food and beverages,87.10,10,43.55,914.55,2/12/2019,2:45 PM,Credit card,871.00,4.76,43.55,9.90
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,98.80,2,9.88,207.48,2/21/2019,11:39 AM,Cash,197.60,4.76,9.88,7.70
518-17-2983,Alex,Yangon,Normal,Female,Fashion accessories,48.63,4,9.73,204.25,2/4/2019,3:44 PM,Ewallet,194.52,4.76,9.73,7.60
779-42-2410,Cairo,Mandalay,Member,Male,Food and beverages,57.74,3,8.66,181.88,2/20/2019,1:06 PM,Ewallet,173.22,4.76,8.66,7.70
190-14-3147,Cairo,Mandalay,Normal,Female,Health and beauty,17.97,4,3.59,75.47,2/23/2019,8:43 PM,Ewallet,71.88,4.76,3.59,6.40
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.31,300.57,2/16/2019,2:19 PM,Ewallet,286.26,4.76,14.31,4.40
679-22-6530,Cairo,Mandalay,Normal,Female,Sports and travel,40.62,2,4.06,85.30,1/17/2019,10:01 AM,Credit card,81.24,4.76,4.06,4.10
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,7:30 PM,Ewallet,560.40,4.76,28.02,4.40
642-61-4706,Cairo,Mandalay,Member,Male,Food and beverages,93.40,2,9.34,196.14,3/30/2019,4:34 PM,Cash,186.80,4.76,9.34,5.50
576-31-4774,Cairo,Mandalay,Normal,Female,Health and beauty,73.41,3,11.01,231.24,3/2/2019,1:10 PM,Ewallet,220.23,4.76,11.01,4.00
556-41-6224,Giza,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.46,282.58,2/15/2019,5:10 PM,Credit card,269.12,4.76,13.46,9.30
811-03-8790,Alex,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,3/1/2019,10:22 AM,Credit card,454.80,4.76,22.74,4.80
242-11-3142,Cairo,Mandalay,Member,Male,Fashion accessories,83.77,2,8.38,175.92,2/24/2019,7:57 PM,Cash,167.54,4.76,8.38,4.60
752-23-3760,Cairo,Mandalay,Member,Female,Sports and travel,64.08,7,22.43,470.99,2/19/2019,7:29 PM,Credit card,448.56,4.76,22.43,7.30
274-05-5470,Alex,Yangon,Member,Female,Food and beverages,73.47,4,14.69,308.57,2/23/2019,6:30 PM,Cash,293.88,4.76,14.69,6.00
648-94-3045,Giza,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.48,618.98,2/7/2019,2:27 PM,Ewallet,589.50,4.76,29.48,8.10
130-67-4723,Alex,Yangon,Member,Male,Food and beverages,48.50,6,14.55,305.55,1/11/2019,1:57 PM,Ewallet,291.00,4.76,14.55,9.40
528-87-5606,Cairo,Mandalay,Member,Female,Electronic accessories,39.48,1,1.97,41.45,2/12/2019,7:43 PM,Cash,39.48,4.76,1.97,6.50
320-85-2052,Cairo,Mandalay,Normal,Female,Sports and travel,34.81,1,1.74,36.55,1/14/2019,10:11 AM,Credit card,34.81,4.76,1.74,7.00
370-96-0655,Giza,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.80,310.72,1/9/2019,1:46 PM,Ewallet,295.92,4.76,14.80,7.10
105-10-6182,Alex,Yangon,Member,Male,Fashion accessories,21.48,2,2.15,45.11,2/27/2019,12:22 PM,Ewallet,42.96,4.76,2.15,6.60
510-79-0415,Cairo,Mandalay,Member,Female,Sports and travel,23.08,6,6.92,145.40,1/24/2019,7:20 PM,Ewallet,138.48,4.76,6.92,4.90
241-96-5076,Cairo,Mandalay,Member,Female,Home and lifestyle,49.10,2,4.91,103.11,1/8/2019,12:58 PM,Credit card,98.20,4.76,4.91,6.40
767-97-4650,Cairo,Mandalay,Member,Female,Sports and travel,64.83,2,6.48,136.14,1/8/2019,11:59 AM,Credit card,129.66,4.76,6.48,8.00
648-83-1321,Alex,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,5:59 PM,Cash,635.60,4.76,31.78,4.30
